File,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
wikipedia,2023-01-22,21880030,19566035,18660768,18524721,18257338,17651321,17277527,17280441,18077221,19626839,21157899,22190338,23650079,25139338,26905297,28124448,29117385,29562191,29820895,29773595,30554589,30389484,28637323,25098930
wikipedia,2023-01-23,21750261,19350950,18857995,19026849,18597801,17725872,17341161,17617910,18603928,19702412,20561640,21694321,22936655,24485043,26294639,27488073,27622567,27361442,27586689,27466914,28322494,28728602,27013401,23030691
wikipedia,2023-01-24,19272880,17618953,17629918,18066831,18090601,17318748,17031246,17537240,18479232,19242126,20049643,20969856,22275030,23829575,25728189,27279052,27313936,27386147,27299086,27321274,27602349,27859601,26769632,23521399
wikipedia,2023-01-25,19938808,18369414,18378955,18653206,18454972,17577479,17353778,17773706,18642092,19340623,20344433,21246401,22398638,23838299,25513784,26564265,26696145,26763713,26889014,26854251,27415817,27567947,25992026,22552830
wikipedia,2023-01-26,19154492,17699035,17577198,18015447,17994663,17362785,17176981,17655571,18564831,19586523,20525237,21513550,22403234,23844160,25567017,26539355,28372773,26858307,26639461,26493931,26995067,27159393,25595702,22209091
wikipedia,2023-01-27,18806004,17223898,17044137,17252256,17356108,16595032,16543042,17164878,18271118,19241501,20232304,20910340,21984964,23544367,25032237,25916016,25906249,25825949,25655230,25757458,26142968,26695878,26030365,23329078
wikipedia,2023-01-28,20134007,17751335,17113262,17204732,16972822,16544571,16175234,16149639,16871558,18074368,19394433,20671724,21911515,23032398,24660395,25979699,26635339,26909185,27028535,26922418,27290662,27825671,27053578,24506009
wikipedia,2023-01-29,21496804,19312579,18461083,18611740,18405670,18184154,17172243,16952544,17803391,19432407,21187237,22310583,24015335,25789573,27166186,28404617,29019758,29464118,29796504,30050620,30785490,30936641,29595435,25995106
wikipedia,2023-01-30,22269230,19718372,19665607,18979838,19545520,18091028,17700695,18158387,19059096,19902171,20656383,21559654,22755610,24436937,26555085,27515671,27578476,27594870,27499950,27534751,28056401,27981125,26300055,22750182
wikipedia,2023-01-31,19390386,18209471,18185550,18409044,18206184,17266976,17011371,17546081,18546174,19181490,19971768,20957253,22173554,23880079,26018323,26802813,26699277,26575677,26487582,26524255,26985475,27125935,25663711,22628304
wikipedia,2023-02-01,19156675,17911041,17684788,17910622,17769656,16862035,16523710,17144575,18111093,18822210,19719250,20508084,21662026,23204883,25255535,26247613,26310953,26224571,25983488,26306212,26808957,26870832,25422793,22234525
wikipedia,2023-02-02,18810902,17445801,17405925,17793837,17702650,16738254,16386072,17085338,18442109,19043807,19725427,20352000,21412645,23223505,24940085,25889485,25869511,25827064,25718836,25750691,26182478,26268558,24866954,21804482
wikipedia,2023-02-03,18685334,17133245,17176727,17448029,17641703,16921539,16484764,17090112,18014293,18867521,19488432,19974266,21030292,22747897,24302131,25503024,25333918,25147950,24804578,24705154,25197883,25623323,24886759,22238668
wikipedia,2023-02-04,19256134,17189954,16678262,16781095,16606356,16456284,16040498,16232364,17084958,18030299,19077295,19882427,20848667,22557191,23991611,25288115,25900826,26272887,26550087,26654420,27237685,27667519,26910198,24106183
wikipedia,2023-02-05,20966952,18814629,17995676,17993060,17977078,17522805,17160771,17171759,18147684,19768313,21124623,22015852,23354434,25502050,26760406,27990954,28716341,28735211,28785176,28869680,29490849,29421206,27637006,24307361
wikipedia,2023-02-06,20684446,19176109,19934721,20227693,19910489,18859393,17853215,18243883,19602567,20621927,20827230,21853526,23049990,24771001,26554478,27581458,27565008,27446545,27395101,27410287,28006866,27795693,26035596,22580207
wikipedia,2023-02-07,19097964,17605936,17656903,18081598,17971503,17306385,17244777,17858983,19072165,19868049,20613471,21579300,23079191,24590546,26104235,27151419,27159288,26901297,26941371,26951084,27797177,28300345,26156436,23397060
wikipedia,2023-02-08,18797932,17296470,17247238,17555889,17732191,17042090,17082190,17734177,18900309,19727475,20471946,21235864,22197842,23741566,25443519,26530173,26563670,26329823,26234424,26283616,26957597,27251020,25833632,22577112
wikipedia,2023-02-09,18548211,17108496,17246484,17564210,17578463,16760939,16835211,17418028,18416535,19216543,19962422,20742419,21804248,23397005,25311641,26225446,26561167,26428121,26245374,26326076,26964322,27009126,25280732,22231436
wikipedia,2023-02-10,19210951,17679889,17522997,17783765,17904129,17201815,16978771,17658902,18810742,19484108,20155485,20579073,22100735,23301135,24730593,25704642,25596668,25405290,25115523,25162267,26014661,26626700,23165279,22900469
wikipedia,2023-02-11,19192139,17211444,16564344,16614497,16496137,16118535,15908727,16200206,17090680,18279341,19260077,19998446,21074239,22572458,24409067,25806113,26177175,26705623,26578357,26823424,27525197,28414082,28441506,25188081
wikipedia,2023-02-12,21544819,19165295,18285245,18131479,18020772,17669006,17124924,17217946,18166888,19601681,20927667,22154423,23217075,24660199,26878450,28050054,28671610,29111964,29148665,29287267,29804546,29653493,28197025,25025267
wikipedia,2023-02-13,22294015,20620987,21939622,20295986,21010402,18274304,17640706,18159470,19091044,19892439,20616764,21599247,22731925,24523119,26303656,27527964,27602031,27231706,26955339,27126578,27842814,27783540,25987462,22506802
wikipedia,2023-02-14,19261957,17950090,17747281,17685824,17665874,16862604,16827106,17528662,18547230,19206074,19982674,20764268,21975201,23526250,25372118,26382283,26359294,26166486,25992805,26043050,26749384,26573569,24982368,21629252
wikipedia,2023-02-15,18175586,17226083,17548111,17896578,17622183,16838390,16624821,17254190,18589101,19356589,20059636,20983047,21994054,23663849,25362821,26494222,26470833,26339057,26138381,26410221,26869974,27352673,25684097,22263951
wikipedia,2023-02-16,18899888,17533968,17705642,18012908,17869661,17069404,17063121,17913741,18909119,19558322,20230261,20994407,22141636,23745464,25834903,26610406,26722411,26544439,26319788,25466461,26646754,26919926,25091820,21916201
wikipedia,2023-02-17,18974224,17636671,17509714,17684769,17560340,16692033,16569034,17242462,18262280,19338053,19994125,20560756,21444280,22877170,24457439,25546922,25491889,25233474,25114625,25150984,25717519,26228826,24928240,22375589
wikipedia,2023-02-18,19178657,17238099,16817416,17047915,16904976,16348270,15961246,16281817,17201574,18488960,19445419,20127390,20995629,22526370,24257983,25535388,26266578,26594196,26720749,26990744,27827618,28161852,27350189,24631915
wikipedia,2023-02-19,21248288,19322318,18671504,18849337,18795912,18805964,17158787,17442515,18414708,19698722,20877914,21801736,23071008,24452618,26289885,27612736,28351204,28678211,28716043,28825845,29848673,30044990,28056715,24431244
wikipedia,2023-02-20,20742768,19056095,19200209,19405380,19357357,18229036,17843311,18328343,19059395,19693860,20303132,21026496,22413519,23897551,25551213,26622995,26782131,26725372,26640601,26682324,27336924,27709667,25858465,22680963
wikipedia,2023-02-21,19436475,18028513,18136324,18517780,18483056,17464550,17204933,17771673,18614170,19312939,19899998,20817148,22152494,23549008,25428749,26556958,26578381,26535456,26348291,26477387,27041466,26825173,25525682,22247009
wikipedia,2023-02-22,18926907,17651775,17700645,16925393,17394563,17120529,16914438,17570190,18355349,18953076,19159798,20537906,21912539,23535990,25240076,26337297,26257341,25427209,25984524,26137955,26947747,27203931,25707567,22652070
wikipedia,2023-02-23,19208936,17626211,18018355,17784092,17503980,16989214,16691540,17503942,18845557,19324055,20176158,20968692,22509564,23548704,25308982,26328622,26388322,26450102,26179004,26599877,26842529,26735011,25258867,22339982
wikipedia,2023-02-24,18925119,17410157,17267786,17488896,17349490,16535504,16496001,17053019,18433425,18854522,19628049,20279751,21468622,23337312,24688205,25686645,25020103,25560342,25210052,25111897,25746533,26152400,25056207,22680839
wikipedia,2023-02-25,19278373,17178245,16845945,17033093,16887941,16473643,16207382,16416283,17369810,18363337,19143840,20125178,21163037,22705053,24389326,25690573,26260680,26798723,26903125,26973592,27613089,27904409,27066852,24599250
wikipedia,2023-02-26,21135401,19066640,18200632,18176967,18077592,17476295,17074191,17261585,18257773,19998567,21081379,22057737,23329580,25039937,27080854,28376879,29025447,29522325,29548503,29704631,29989460,29638368,28134982,24466892
wikipedia,2023-02-27,20902729,19082085,19036778,19592920,19193435,18042394,17778483,18108865,18974606,19781674,20607697,21580883,22794573,24306886,26164689,27292719,27395005,27375311,27092085,27022838,27766499,27652174,25871683,22331480
wikipedia,2023-02-28,18831836,17474910,17592225,17873962,17915803,16931378,16814742,17483198,18512639,19545763,20366305,21074171,22605104,24127231,25967049,26854728,26916740,27819381,26869309,26410105,26886534,27032524,25142893,21861373
wikipedia,2023-03-01,18593627,17127336,17288769,17638350,17741106,16698410,16507953,17200688,18200879,18741973,19112533,20581860,21097321,23294268,25180755,25967351,25983239,25797534,25532334,25632261,26053886,26016268,24402147,21210200
wikipedia,2023-03-02,17937013,16655681,16848284,17247114,17365455,16520815,16604558,17415882,18479765,19129749,19756193,20473719,21540789,23276993,24941213,25836621,25760369,25611278,25518411,25538896,25956252,25823047,24233245,21252187
wikipedia,2023-03-03,18182824,16864086,17183468,17454005,17238736,16395531,16464228,17412037,18586488,19170363,19751138,20437170,21480756,22820347,24316324,25180957,25070811,24900188,24653520,24596786,25272269,25764180,24596387,21766925
wikipedia,2023-03-04,18791241,17021198,16478586,16436450,16531134,16348939,16110051,16382754,17237746,18272122,19097860,19961198,20940944,22490943,24273434,25674277,25871367,26135458,26316906,26781145,27080917,27354315,26350267,23811343
wikipedia,2023-03-05,20491318,18558454,18220984,18569378,18651035,18430294,18083259,18186511,18987774,20350044,21521835,22275923,23499880,24875099,26785066,28098861,28280510,29036520,28887346,29009682,29380210,29322795,27527959,24087716
wikipedia,2023-03-06,20314215,18838373,18948614,18976065,18949379,17941390,17682932,18339327,19212912,19946280,20664141,21555872,22775772,24418464,25917382,26964283,26879721,26732580,26466258,26719943,27309732,27368380,25443682,21977491
wikipedia,2023-03-07,18588373,17340050,17588579,18068946,17944199,16818807,16707415,17625721,18844177,19446148,20089224,20798143,22189860,23583395,25322620,26248396,26015050,25982128,25909767,25949632,26724293,27049636,25687354,22237566
wikipedia,2023-03-08,18803344,17388035,17447161,17705903,17569265,16411887,16332040,17215381,18729792,19629177,20407072,21168073,22395114,24042502,25765937,27006152,26791789,26720732,26631942,26525099,27154074,27301337,25729866,22548842
wikipedia,2023-03-09,18919656,17645108,17808753,18206039,18179847,17229033,17259040,18121648,19343342,19956023,20462061,21190942,22379529,24041122,25776977,26578413,26531201,26345209,26223669,26033915,26783096,26549998,24836766,21738773
wikipedia,2023-03-10,18516460,17499895,17915335,18219953,18215987,17206795,17050083,17693462,18655203,19470682,20151667,20811103,21876632,23460627,25477145,26056126,25732306,25526019,25608347,25077651,25567520,26014060,24781547,22255104
wikipedia,2023-03-11,19031533,17318077,16864185,17118298,17013509,16585785,16405431,16786602,17493557,18361160,19289368,20082356,21360584,23322933,24831566,26083344,26549433,26807819,26607593,26606411,27357811,27753670,26800315,24023273
wikipedia,2023-03-12,20880635,18941530,18357979,18591696,18089278,17356419,17076689,17553792,18719487,20620702,21506764,22573559,23886637,25691674,27449029,28814208,29344766,29701360,29439938,29707885,30239809,30123183,28419535,25296615
wikipedia,2023-03-13,22006581,22278491,21729712,21693004,23090477,19153951,18588775,19506615,20687328,21456060,22301766,23325300,24706766,26464571,28094422,29024677,28655473,28521334,28250129,28144713,28756140,28599458,26722554,23541341
wikipedia,2023-03-14,20425100,19116621,19025475,18752339,18172912,17153362,17116212,18113125,19391274,20176541,21253273,22463369,23828114,25594741,27083093,27925241,28034929,27800290,27761894,27429212,27976171,28211721,27013537,23597384
wikipedia,2023-03-15,20258247,18683071,18656215,18664027,18091659,17091081,17118278,17975858,19203542,19911378,20908982,21932852,23142939,24890610,26769001,27740265,27208948,26983114,26637953,26397444,26776431,26771413,25426428,22251380
wikipedia,2023-03-16,19336252,18423175,18263801,17996586,17307727,16351205,16352171,17428261,18568024,19385759,20482591,21552816,22783997,24884983,26395778,26907602,26608854,26408678,26215545,26124772,26977544,26489439,24596588,21692313
wikipedia,2023-03-17,18920610,17714221,17645457,17324772,16620889,15562485,15795666,16935766,18218686,19092591,19738725,20732108,22255331,23915142,25316153,25934422,25724946,25407472,25064233,24879557,25909362,26289693,24932690,22701015
wikipedia,2023-03-18,19884930,18243654,17934931,17473462,16839970,15996439,15785119,16369263,17445493,18439057,19260394,20119646,21342253,23114387,24662834,25857232,26378529,26728826,26532411,26963996,27575870,27736648,26880950,24538908
wikipedia,2023-03-19,21415669,19545110,18557527,18253597,17471443,16543365,16194357,16920688,18208670,19641618,20686097,21768758,23221572,25374799,27460789,28652520,28975144,29195909,29099062,29334068,29933057,29580424,27775986,24735262
wikipedia,2023-03-20,21211551,19774470,19444553,18901227,17761611,16495575,16376067,17913788,19150267,19960554,20671799,21788107,23503596,25181943,26744829,27690149,27920965,27585368,27329841,27157256,27766536,27544352,25703315,22856321
wikipedia,2023-03-21,20061671,18778379,18503738,17947170,16943484,15865926,16051690,17264053,18813172,19960617,20650097,21768356,23271508,25058918,26862079,27415517,26986077,26891372,26825536,26668071,27192856,27108422,25384090,22378884
wikipedia,2023-03-22,19547109,18327380,18191411,17799582,17155623,15744679,15778098,17060880,18460472,19382037,20436452,21477767,23230526,24654146,26426344,27071784,26794415,26428517,26279319,26125919,26613631,26709635,25245419,22378259
wikipedia,2023-03-23,19443743,18292936,18253219,18200869,17036662,15961517,16070597,17180250,18398566,19398765,20173663,21053134,22624349,24348209,25954229,26580036,26093023,25748841,25632459,25336088,26085029,26300051,25170407,22037761
wikipedia,2023-03-24,19351238,18062373,18284295,17683549,16819982,15817917,15761897,16953601,18150139,19280918,20166369,21250223,22303398,24152325,25582772,25837384,25561603,25488710,25359795,24704982,25473249,25893027,25141803,22468745
wikipedia,2023-03-25,19550319,17828030,17645062,17349733,16829500,15978074,15641257,16128986,17764218,19213679,19256884,20076853,21400854,23180038,24927514,26247239,26437817,26645382,26630086,26298500,26943802,27502270,27144877,24871168
wikipedia,2023-03-26,21770028,19853211,19288827,18693086,17879191,16962825,16751130,17288478,18535074,20013031,21280774,22257731,24086837,26049716,27867381,28988790,29118813,29208929,29564852,29814799,30741637,29810321,26419165,22461007
wikipedia,2023-03-27,19752220,18895797,19311834,19003443,18191870,17341407,17792575,19030782,19890449,20449726,21072917,21860677,23564948,25422784,26953861,27655010,27192791,26884847,26945371,27397540,27956161,27057770,23595051,19934552
wikipedia,2023-03-28,17875243,17770165,18312686,18012032,17379607,16740299,17191560,18616803,19418526,19943906,20478406,21372996,23040326,24679262,26303495,26926459,26692805,26517126,26492878,26972880,27425958,26612017,23388181,19795586
wikipedia,2023-03-29,17704918,17510308,17947799,17939550,17212952,16660762,17106896,18553836,19449365,19926089,20482316,21201016,22856623,24531343,25944895,26547772,26216546,26031034,26130188,26473093,26857378,25863864,22840323,19433874
wikipedia,2023-03-30,17488386,17197127,17561016,17440195,16996141,16525713,17105958,18503406,19355860,19785610,20309815,20974921,22605533,24386902,25804570,26246031,25997805,25674893,25696450,25945647,26251840,25384210,22338489,19001012
wikipedia,2023-03-31,17048688,16458116,17020968,16910814,16359806,15893158,16463126,17753979,18531220,19021129,19580612,20267696,21884038,23401938,24705127,25245280,24875900,24656369,24563019,24986434,25622986,25112387,22663687,19497715
wikipedia,2023-04-01,17264386,16440310,16874848,16714458,16125738,15654128,15669509,16506830,17432841,18120795,18819679,19603318,21050084,22785347,24310878,25300744,25541386,25632882,25875314,26169179,26929280,26675453,24446357,21277088
wikipedia,2023-04-02,18836309,17960683,18185291,18000919,17438157,16661931,16423562,17421570,18736160,19684381,20536551,21298978,23160155,25235491,27002313,27957052,27939675,28146299,28537659,28542031,29235568,28040330,25315311,21222425
wikipedia,2023-04-03,18683263,18253112,18764008,18837627,17934590,17043280,17275104,18198700,18847422,19374814,19955627,20894598,22649259,24467611,25890023,26293484,26144066,26143602,26314001,26730430,27054618,25826201,22713949,19103118
wikipedia,2023-04-04,17224740,16882083,17626123,17656368,17593940,18067322,17025702,18070145,18748723,19051547,19652575,20707646,22348074,23921190,25252401,25869045,25581845,25529058,24633211,24479667,24734075,23577126,20901577,17685047
wikipedia,2023-04-05,15967959,15720547,16142077,16160162,15807577,15455769,15862231,16989605,17511412,17904513,18397554,19182694,20826975,22373446,23503106,23903583,23487509,23313450,23411902,23795104,23994840,23172105,20747068,17664756
wikipedia,2023-04-06,15856325,15988346,16415549,16408356,16058810,15570168,16075258,17160168,17697801,18049010,18530749,18915991,20430216,22100984,23160274,23424348,23145598,22948249,23123512,23567123,24257356,23580906,21167142,18167793
wikipedia,2023-04-07,16227000,15542197,16063272,16219698,15925626,15389114,15897554,16962133,17835621,18277747,18773471,19316080,20692569,22306427,23382106,24281136,24814312,24567784,24779958,25101973,25742056,24974349,22697827,19329136
wikipedia,2023-04-08,16969693,15999610,16233160,16211405,15774525,15403801,15471532,16055774,16812480,17291523,17588831,18252626,19811538,21288064,22578477,23453916,23678101,23954229,24207508,24632497,25512286,25498674,23653015,20447524
wikipedia,2023-04-09,17885908,16960817,16779289,16855751,16626608,15970185,16152554,17158131,18007078,18723401,19350708,20033097,21609788,23516781,24605786,25490395,25632547,25652766,26174601,26777730,27551871,27271706,24810775,21566725
wikipedia,2023-04-10,19335257,18005175,18665263,18335348,17320423,16338033,16424290,17739060,19277856,19436557,19889736,20877819,22514603,24269799,25894988,26537817,26469652,26640706,26807026,27224066,27339936,26520042,23084242,19167006
wikipedia,2023-04-11,16883163,16438682,16870613,16785985,16216265,15574176,16051486,17206521,18007645,18516418,19153083,20077337,22078691,23670629,24910737,25454437,24908111,24538625,24698746,25268144,25774202,24704462,21890225,18466202
wikipedia,2023-04-12,16764897,16651851,16996396,16946870,16470161,15974243,16536258,17472673,18504056,17357151,19205997,19972287,21697517,23450192,24602048,24961159,24653236,24341167,24348655,25146462,25483385,24912621,22017267,18538826
wikipedia,2023-04-13,16357835,16169917,16942737,16999827,16511964,15947629,16451792,17631388,18261426,18384575,18887440,19850624,21448502,23043557,24148089,24413080,23983115,23811478,24426987,24556755,25023348,24113127,21430309,18028551
wikipedia,2023-04-14,16073324,15689235,16566912,16393353,15831484,15271866,15862474,17097611,17861533,18315226,18748353,19464075,20956676,22290531,23499278,23914101,23432070,23167055,23066249,23673536,24596916,23997975,21672093,18478752
wikipedia,2023-04-15,16310571,15542514,15735753,15772330,15466972,15197741,15236277,16021378,16787545,17317987,17878594,18753515,20280341,22016086,23172884,23918910,23946764,24015695,24225747,25030102,25932273,25682028,23282403,20203989
wikipedia,2023-04-16,17778888,17047152,17207607,17151116,16538155,15894041,15910749,16805869,18096495,19036655,19843345,20550393,22219257,24150895,25657742,26507921,26610003,26734837,26899904,27301991,27886526,27120840,24097869,20310232
wikipedia,2023-04-17,18037160,17547903,17784907,17616711,16929407,16256713,16641837,17682436,18332973,18843784,19460073,20375595,22093525,23721410,24932318,24863328,24787513,24639736,24841631,25523597,25666909,24848079,21772824,18323895
wikipedia,2023-04-18,16643015,16500431,16832870,16637867,16059086,15781094,16455861,17573076,18192422,18607027,19053471,19657738,20038950,22567655,23728048,24962318,24177661,23853826,24029067,24692697,24928322,24228325,21463881,17954148
wikipedia,2023-04-19,16070192,15799963,16209955,16329988,15934287,15500911,16165463,17424092,17930606,18379814,18930377,19728194,21273569,22745806,23981691,24398178,24074907,24230469,27288856,27494784,27277541,26565719,23262891,19359915
wikipedia,2023-04-20,17346713,17183402,17709166,17986918,17553691,16983321,17490868,18751940,19203897,19720804,20139534,20890311,22426131,23789479,25305657,25783383,25314885,24975716,25209544,25972628,26090180,25202444,22508280,18985402
wikipedia,2023-04-21,16932689,16694986,17353061,17440898,16697624,16312131,16976528,18216551,18745588,19059649,19513883,20156105,21465542,23053543,24417419,24784450,24414497,23993205,24158199,24685691,24987127,24633729,22114282,18802968
wikipedia,2023-04-22,16488266,15695385,15879482,16016178,15697810,15450153,15766123,16606522,17376944,17890062,18262798,19011791,20682835,22413530,23577096,24542683,24750088,24864002,25065866,25864760,26724103,26527669,24081489,20789585
wikipedia,2023-04-23,18262151,17621637,17707257,17947683,17322594,16929920,17051429,18195433,19447860,20266512,20728347,21375586,23196547,25006597,26440093,27702929,27972736,28089296,28289594,28953500,29511438,28176134,24837196,20935108
wikipedia,2023-04-24,18588451,18040711,18256590,18153274,17577803,17098397,18117159,19276376,19929684,20599364,21212500,22196265,24078380,26038352,27522784,27777021,27459488,27349482,27487316,27921485,28138166,26879460,23135760,19118862
wikipedia,2023-04-25,17096312,16936273,17447984,17499995,16926239,16444656,17749343,19167380,19956631,20648622,21086148,22184536,23922839,25505548,26848282,27530241,27302735,27069436,27233072,27706308,27661420,26567728,23098711,19067877
wikipedia,2023-04-26,17035735,16923772,17341857,17419333,17026712,16747241,17494012,18878728,19463147,20021136,20497678,21467076,23127485,24641950,26065961,26508244,26310542,26283328,26477024,26853820,26874317,25785490,22534980,18661917
wikipedia,2023-04-27,16693933,16878548,17395908,17189862,16679459,16349644,17188905,18640357,19411472,19960463,20422187,21072546,22607146,24304471,25747807,26485113,26268490,25811789,25877382,26649078,26535488,25177601,22002107,18547740
wikipedia,2023-04-28,16543414,16575453,16797129,16948888,16445243,16031751,16857431,18078320,18672663,19059846,19326981,20136036,21698856,23429865,24418915,24751096,24577769,24394079,24359773,24824973,25143935,24577364,22285670,18861783
wikipedia,2023-04-29,16715998,16282246,16146463,16232925,15916553,15742462,16116191,16951110,17895376,18640068,19227891,20006518,21366074,22981267,24048868,24977036,25143294,25272429,25485113,25876267,26477284,26045245,23692716,20300324
wikipedia,2023-04-30,17943607,17099059,17113973,17202114,16719054,16478197,16783202,17841590,19303751,20326160,20866050,21622336,23187119,24693872,26269872,27348506,27670559,28101856,28555904,29063107,29436829,28432371,25433138,21622449
wikipedia,2023-05-01,19117212,18265248,18055512,17845038,17053484,16510707,16770968,17937608,19500114,20531073,21266933,22229301,23759525,25670329,27156569,27863697,28306306,28334337,28498309,28926536,29004182,27831099,24015419,19828748
wikipedia,2023-05-02,17502560,17217827,17627908,17815942,17191250,16876614,17403243,18499277,19292684,19846535,20396954,21686100,23219131,24915595,26626141,26847518,26627724,26476234,26653254,27308488,27416506,26432952,22686906,18961125
wikipedia,2023-05-03,16856986,18310928,17231655,17228852,16588265,16390160,17119566,18355584,19015753,19613278,20363173,21297788,22942171,24598555,26094698,26559384,26343537,26149046,26408370,26555052,26835671,25625334,22249229,18457963
wikipedia,2023-05-04,16441547,16319532,16859285,16941842,16442505,16455819,17411235,18866704,19334976,19658654,20111528,20938190,22641245,24275450,25661354,26015466,25511838,25248632,25313914,26193057,26126144,25204286,22046388,18467106
wikipedia,2023-05-05,16455928,16213109,16787062,16868740,16697343,16601848,17314058,18588445,19208915,19713748,20172157,21052418,22946545,24614833,25532075,25801467,25199745,24907614,24985443,25317513,25739324,25166962,22362133,18884846
wikipedia,2023-05-06,16615584,15846047,16271773,16508767,16264456,16289754,16800541,17742539,18838128,19463683,20728139,23395007,26053788,26537859,27046768,27023988,26783433,26815970,26945874,27327406,27778792,26945279,24880394,21500539
wikipedia,2023-05-07,18556860,17592008,18025003,18352464,17977452,17642788,18001971,19396648,20691245,21529947,22445101,23149468,25025060,26567210,28299933,29149784,29129370,28855254,29216668,29714174,29837147,29279464,25895004,21738579
wikipedia,2023-05-08,19079544,18574518,19093222,18859790,17994784,17336298,17816704,19188853,20345097,21051850,21684585,22740350,24501844,26308208,27812396,28378237,27958421,27756403,28085321,28567733,28997310,27824448,23842734,19691263
wikipedia,2023-05-09,17284385,17010958,17586578,17614123,17041258,16739396,17578122,19035374,19983284,20506234,21014019,21940524,23871054,25574562,27071659,27494485,27322873,27258588,27491436,28031572,28288640,27439815,23340587,18985941
wikipedia,2023-05-10,16764855,16476629,17081285,17385032,17125394,17238891,18132959,19598827,20236153,20671682,21360963,22285108,24210692,25858404,27078954,27340301,26775944,26222563,26468971,27234902,28296093,26989450,22733822,18658747
wikipedia,2023-05-11,16580077,16726969,17307168,17663350,17216659,17159613,18339163,19726622,20100638,20448729,20743610,21463529,23234380,25026875,26321609,26724965,26310712,26269104,26444329,26958243,27372465,26503923,22640386,18635045
wikipedia,2023-05-12,16893208,16564794,17123376,17424572,16902041,16563347,17520056,19011973,19452304,19799904,20094834,20927154,22618179,24023234,25181852,25462102,25209456,24775332,24655086,25270006,25700524,25077192,22454029,18698476
wikipedia,2023-05-13,16395369,15665711,16243676,16638086,17069936,17117881,17295707,18408633,18994668,19299263,19725171,20479013,22133666,23630595,24596753,25420187,25625940,25753869,25777898,26238602,27346866,27352348,25641847,21093198
wikipedia,2023-05-14,19814647,17231866,16990714,17199929,16890343,16729603,17215044,18661222,20033308,20879925,21684341,22318007,24251882,26139160,27456633,28417767,28366601,28483722,28716416,29239755,29468085,28180329,24901858,20584067
wikipedia,2023-05-15,18021777,17608495,18019560,18348341,17863210,17698462,18493742,19872091,21350338,21066017,21511560,22393622,24201054,25918762,27340290,27719316,27066285,26755950,26882514,27594805,28207993,27015279,23305015,19257651
wikipedia,2023-05-16,16749289,16617026,17257329,17467933,16899065,16750386,17760257,19462205,20287229,20698864,21010460,21876493,23828799,25620981,26746353,27036848,26835251,26676396,27392426,27759687,28245263,27003259,23594220,19916505
wikipedia,2023-05-17,17374313,17495224,18076240,18081546,17249685,16904148,17894461,19364647,20227425,20601289,21023037,21760070,23340786,24887645,26262809,26499323,26037292,26482793,26567282,26917159,26908504,26642678,24335797,19009624
wikipedia,2023-05-18,16804572,17767787,18336275,18501261,18418322,17814127,18508137,19491226,19943955,20511814,20785718,21870660,23395917,25089713,26494062,27042529,27087760,27091562,27503260,27754737,27525113,27435792,24686848,19737215
wikipedia,2023-05-19,17343617,16788339,18264836,18893956,19128045,17966353,18184620,19440553,19984942,20309244,20433358,21386924,22796549,24648470,25590306,25806383,25585844,25250954,25726637,26880676,27342722,26628909,23799944,19305844
wikipedia,2023-05-20,17367333,16396118,17413511,16674430,16528759,16481774,17059002,18122461,19103822,19795892,20319290,21678997,23099430,24753743,25907955,26670736,26784318,26845893,27001217,27468399,28159448,27812005,25421572,21696769
wikipedia,2023-05-21,18902029,17718788,17678906,17610066,17617225,17346195,17821038,18509215,19766060,21034827,22219709,22902672,24777842,26242017,27907562,28490677,28301322,28170653,28997822,29468954,29473824,28454924,25242729,21655678
wikipedia,2023-05-22,18500211,17516165,18216408,18725961,17977364,17712015,18414170,19769332,20379527,20688432,21298786,22193712,23745999,25325970,26531523,27017544,26683365,26466174,26623774,27172123,27594389,26635755,23230429,19241977
wikipedia,2023-05-23,17117518,16979674,17594860,17975329,17784257,17299711,18135158,19659765,20311540,20623458,21124130,21812406,23837324,25258616,26509507,26744798,26248936,25878964,26081502,26800428,27071343,26151347,22754613,18857848
wikipedia,2023-05-24,16776633,16744943,17176419,17368062,16967211,16791159,17633203,19123006,19784237,20069070,20533617,21250188,22897597,24513214,25879115,26040935,25517024,25174360,25456170,26700752,29104162,27302940,23473434,19399405
wikipedia,2023-05-25,17130375,16776945,17116878,17394190,17048517,16825285,17881844,19342448,19814047,20062683,20456825,21425411,22850304,24446714,25415462,25328888,25104887,24669265,24938919,25503963,25683325,24916952,21943974,18330267
wikipedia,2023-05-26,16137656,15909481,16412478,16783140,14882897,16216941,17004406,18525565,19050959,19305860,19662477,20228932,21655166,23237874,24263887,24513651,23883469,23640994,23594597,24174069,24420559,24156370,21986267,18653772
wikipedia,2023-05-27,16210083,15515108,15666766,15911404,15613274,15677302,16043489,16966618,17595461,18218366,18677486,19438613,20936467,22471219,23572154,24250620,24796991,24631840,24603510,25241346,25944270,25356174,23348928,19869592
wikipedia,2023-05-28,17429122,16299619,16408540,16496821,16370053,16274578,16848597,18142521,19234213,20107382,20608463,21345358,23008822,24590785,25759209,26827624,27292283,27240413,27522057,27667468,28313719,27809342,24897525,21021017
