Date,Day,File,Cluster
2022-11-24,Thursday,wikipedia,0
2022-11-25,Friday,wikipedia,0
2022-11-26,Saturday,wikipedia,0
2022-11-27,Sunday,wikipedia,0
2022-11-28,Monday,wikipedia,0
2022-11-29,Tuesday,wikipedia,0
2022-11-30,Wednesday,wikipedia,0
2022-12-01,Thursday,wikipedia,0
2022-12-02,Friday,wikipedia,0
2022-12-03,Saturday,wikipedia,0
2022-12-04,Sunday,wikipedia,0
2022-12-05,Monday,wikipedia,0
2022-12-06,Tuesday,wikipedia,0
2022-12-07,Wednesday,wikipedia,0
2022-12-08,Thursday,wikipedia,0
2022-12-09,Friday,wikipedia,0
2022-12-10,Saturday,wikipedia,0
2022-12-11,Sunday,wikipedia,0
2022-12-12,Monday,wikipedia,0
2022-12-13,Tuesday,wikipedia,0
2022-12-14,Wednesday,wikipedia,0
2022-12-15,Thursday,wikipedia,0
2022-12-16,Friday,wikipedia,0
2022-12-17,Saturday,wikipedia,0
2022-12-18,Sunday,wikipedia,0
2022-12-19,Monday,wikipedia,0
2022-12-20,Tuesday,wikipedia,0
2022-12-21,Wednesday,wikipedia,0
2022-12-22,Thursday,wikipedia,0
2022-12-23,Friday,wikipedia,0
2022-12-24,Saturday,wikipedia,0
2022-12-25,Sunday,wikipedia,0
2022-12-26,Monday,wikipedia,0
2022-12-27,Tuesday,wikipedia,0
2022-12-28,Wednesday,wikipedia,0
2022-12-29,Thursday,wikipedia,0
2022-12-30,Friday,wikipedia,0
2022-12-31,Saturday,wikipedia,0
2023-01-01,Sunday,wikipedia,0
2023-01-02,Monday,wikipedia,0
2023-01-03,Tuesday,wikipedia,0
2023-01-04,Wednesday,wikipedia,0
2023-01-05,Thursday,wikipedia,0
2023-01-06,Friday,wikipedia,0
2023-01-07,Saturday,wikipedia,0
2023-01-08,Sunday,wikipedia,0
2023-01-09,Monday,wikipedia,0
2023-01-10,Tuesday,wikipedia,0
2023-01-11,Wednesday,wikipedia,0
2023-01-12,Thursday,wikipedia,0
2023-01-13,Friday,wikipedia,0
2023-01-14,Saturday,wikipedia,0
2023-01-15,Sunday,wikipedia,0
2023-01-16,Monday,wikipedia,0
2023-01-17,Tuesday,wikipedia,0
2023-01-18,Wednesday,wikipedia,0
2023-01-19,Thursday,wikipedia,0
2023-01-20,Friday,wikipedia,0
2023-01-21,Saturday,wikipedia,0
2023-01-22,Sunday,wikipedia,0
2023-01-23,Monday,wikipedia,0
2023-01-24,Tuesday,wikipedia,0
2023-01-25,Wednesday,wikipedia,0
2023-01-26,Thursday,wikipedia,0
2023-01-27,Friday,wikipedia,0
2023-01-28,Saturday,wikipedia,0
2023-01-29,Sunday,wikipedia,0
2023-01-30,Monday,wikipedia,0
2023-01-31,Tuesday,wikipedia,0
2023-02-01,Wednesday,wikipedia,0
2023-02-02,Thursday,wikipedia,0
2023-02-03,Friday,wikipedia,0
2023-02-04,Saturday,wikipedia,0
2023-02-05,Sunday,wikipedia,0
2023-02-06,Monday,wikipedia,0
2023-02-07,Tuesday,wikipedia,0
2023-02-08,Wednesday,wikipedia,0
2023-02-09,Thursday,wikipedia,0
2023-02-10,Friday,wikipedia,0
2023-02-11,Saturday,wikipedia,0
2023-02-12,Sunday,wikipedia,0
2023-02-13,Monday,wikipedia,0
2023-02-14,Tuesday,wikipedia,0
2023-02-15,Wednesday,wikipedia,0
2023-02-16,Thursday,wikipedia,0
2023-02-17,Friday,wikipedia,0
2023-02-18,Saturday,wikipedia,0
2023-02-19,Sunday,wikipedia,0
2023-02-20,Monday,wikipedia,0
2023-02-21,Tuesday,wikipedia,0
2023-02-22,Wednesday,wikipedia,0
2023-02-23,Thursday,wikipedia,0
2023-02-24,Friday,wikipedia,0
2023-02-25,Saturday,wikipedia,0
2023-02-26,Sunday,wikipedia,0
2023-02-27,Monday,wikipedia,0
2023-02-28,Tuesday,wikipedia,0
2023-03-01,Wednesday,wikipedia,0
2023-03-02,Thursday,wikipedia,0
2023-03-03,Friday,wikipedia,0
2023-03-04,Saturday,wikipedia,0
2023-03-05,Sunday,wikipedia,0
2023-03-06,Monday,wikipedia,0
2023-03-07,Tuesday,wikipedia,0
2023-03-08,Wednesday,wikipedia,0
2023-03-09,Thursday,wikipedia,0
2023-03-10,Friday,wikipedia,0
2023-03-11,Saturday,wikipedia,0
2023-03-12,Sunday,wikipedia,0
2023-03-13,Monday,wikipedia,0
2023-03-14,Tuesday,wikipedia,0
2023-03-15,Wednesday,wikipedia,0
2023-03-16,Thursday,wikipedia,0
2023-03-17,Friday,wikipedia,0
2023-03-18,Saturday,wikipedia,0
2023-03-19,Sunday,wikipedia,0
2023-03-20,Monday,wikipedia,0
2023-03-21,Tuesday,wikipedia,0
2023-03-22,Wednesday,wikipedia,0
2023-03-23,Thursday,wikipedia,0
2023-03-24,Friday,wikipedia,0
2023-03-25,Saturday,wikipedia,0
2023-03-26,Sunday,wikipedia,0
2023-03-27,Monday,wikipedia,0
2023-03-28,Tuesday,wikipedia,0
2023-03-29,Wednesday,wikipedia,0
2023-03-30,Thursday,wikipedia,0
2023-03-31,Friday,wikipedia,0
2023-04-01,Saturday,wikipedia,0
2023-04-02,Sunday,wikipedia,0
2023-04-03,Monday,wikipedia,0
2023-04-04,Tuesday,wikipedia,0
2023-04-05,Wednesday,wikipedia,0
2023-04-06,Thursday,wikipedia,0
2023-04-07,Friday,wikipedia,0
2023-04-08,Saturday,wikipedia,0
2023-04-09,Sunday,wikipedia,0
2023-04-10,Monday,wikipedia,0
2023-04-11,Tuesday,wikipedia,0
2023-04-12,Wednesday,wikipedia,0
2023-04-13,Thursday,wikipedia,0
2023-04-14,Friday,wikipedia,0
2023-04-15,Saturday,wikipedia,0
2023-04-16,Sunday,wikipedia,0
2023-04-17,Monday,wikipedia,0
2023-04-18,Tuesday,wikipedia,0
2023-04-19,Wednesday,wikipedia,0
2023-04-20,Thursday,wikipedia,0
2023-04-21,Friday,wikipedia,0
2023-04-22,Saturday,wikipedia,0
2023-04-23,Sunday,wikipedia,0
2023-04-24,Monday,wikipedia,0
2023-04-25,Tuesday,wikipedia,0
2023-04-26,Wednesday,wikipedia,0
2023-04-27,Thursday,wikipedia,0
2023-04-28,Friday,wikipedia,0
2023-04-29,Saturday,wikipedia,0
2023-04-30,Sunday,wikipedia,0
2023-05-01,Monday,wikipedia,0
2023-05-02,Tuesday,wikipedia,0
2023-05-03,Wednesday,wikipedia,0
2023-05-04,Thursday,wikipedia,0
2023-05-05,Friday,wikipedia,0
2023-05-06,Saturday,wikipedia,0
2023-05-07,Sunday,wikipedia,0
2023-05-08,Monday,wikipedia,0
2023-05-09,Tuesday,wikipedia,0
2023-05-10,Wednesday,wikipedia,0
2023-05-11,Thursday,wikipedia,0
2023-05-12,Friday,wikipedia,0
2023-05-13,Saturday,wikipedia,0
2023-05-14,Sunday,wikipedia,0
2023-05-15,Monday,wikipedia,0
2023-05-16,Tuesday,wikipedia,0
2023-05-17,Wednesday,wikipedia,0
2023-05-18,Thursday,wikipedia,0
2023-05-19,Friday,wikipedia,0
2023-05-20,Saturday,wikipedia,0
2023-05-21,Sunday,wikipedia,0
2023-05-22,Monday,wikipedia,0
2023-05-23,Tuesday,wikipedia,0
2023-05-24,Wednesday,wikipedia,0
2023-05-25,Thursday,wikipedia,0
2023-05-26,Friday,wikipedia,0
2023-05-27,Saturday,wikipedia,0
2023-05-28,Sunday,wikipedia,0
2023-05-29,Monday,wikipedia,0
2023-05-30,Tuesday,wikipedia,0
2023-05-31,Wednesday,wikipedia,0
2023-06-01,Thursday,wikipedia,0
2023-06-02,Friday,wikipedia,0
2023-06-03,Saturday,wikipedia,0
2023-06-04,Sunday,wikipedia,0
2023-06-05,Monday,wikipedia,0
2023-06-06,Tuesday,wikipedia,0
2023-06-07,Wednesday,wikipedia,0
2023-06-08,Thursday,wikipedia,0
2023-06-09,Friday,wikipedia,0
2023-06-10,Saturday,wikipedia,0
2023-06-11,Sunday,wikipedia,0
2023-06-12,Monday,wikipedia,0
2023-06-13,Tuesday,wikipedia,0
2023-06-14,Wednesday,wikipedia,0
2023-06-15,Thursday,wikipedia,0
2023-06-16,Friday,wikipedia,0
2023-06-17,Saturday,wikipedia,0
2023-06-18,Sunday,wikipedia,0
2023-06-19,Monday,wikipedia,0
2023-06-20,Tuesday,wikipedia,0
2023-06-21,Wednesday,wikipedia,0
2023-06-22,Thursday,wikipedia,0
2023-06-23,Friday,wikipedia,0
2023-06-24,Saturday,wikipedia,0
2023-06-25,Sunday,wikipedia,0
2023-06-26,Monday,wikipedia,0
2023-06-27,Tuesday,wikipedia,0
2023-06-28,Wednesday,wikipedia,0
2023-06-29,Thursday,wikipedia,0
2023-06-30,Friday,wikipedia,0
2023-07-01,Saturday,wikipedia,0
2023-07-02,Sunday,wikipedia,0
2023-07-03,Monday,wikipedia,0
2023-07-04,Tuesday,wikipedia,0
2023-07-05,Wednesday,wikipedia,0
2023-07-06,Thursday,wikipedia,0
2023-07-07,Friday,wikipedia,0
2023-07-08,Saturday,wikipedia,0
2023-07-09,Sunday,wikipedia,0
2023-07-10,Monday,wikipedia,0
2023-07-11,Tuesday,wikipedia,0
2023-07-12,Wednesday,wikipedia,0
2023-07-13,Thursday,wikipedia,0
2023-07-14,Friday,wikipedia,0
2023-07-15,Saturday,wikipedia,0
2023-07-16,Sunday,wikipedia,0
2023-07-17,Monday,wikipedia,0
2023-07-18,Tuesday,wikipedia,0
2023-07-19,Wednesday,wikipedia,0
2023-07-20,Thursday,wikipedia,0
2023-07-21,Friday,wikipedia,0
2023-07-22,Saturday,wikipedia,0
2023-07-23,Sunday,wikipedia,0
2023-07-24,Monday,wikipedia,0
2023-07-25,Tuesday,wikipedia,0
2023-07-26,Wednesday,wikipedia,0
2023-07-27,Thursday,wikipedia,0
2023-07-28,Friday,wikipedia,0
2023-07-29,Saturday,wikipedia,0
2023-07-30,Sunday,wikipedia,0
2023-07-31,Monday,wikipedia,0
2023-08-01,Tuesday,wikipedia,0
2023-08-02,Wednesday,wikipedia,0
2023-08-03,Thursday,wikipedia,0
2023-08-04,Friday,wikipedia,0
2023-08-05,Saturday,wikipedia,0
2023-08-06,Sunday,wikipedia,0
2023-08-07,Monday,wikipedia,0
2023-08-08,Tuesday,wikipedia,0
2023-08-09,Wednesday,wikipedia,0
2023-08-10,Thursday,wikipedia,0
2023-08-11,Friday,wikipedia,0
2023-08-12,Saturday,wikipedia,0
2023-08-13,Sunday,wikipedia,0
2023-08-14,Monday,wikipedia,0
2023-08-15,Tuesday,wikipedia,0
2023-08-16,Wednesday,wikipedia,0
2023-08-17,Thursday,wikipedia,0
2023-08-18,Friday,wikipedia,0
2023-08-19,Saturday,wikipedia,0
2023-08-20,Sunday,wikipedia,0
2023-08-21,Monday,wikipedia,0
2023-08-22,Tuesday,wikipedia,0
2023-08-23,Wednesday,wikipedia,0
2023-08-24,Thursday,wikipedia,0
2023-08-25,Friday,wikipedia,0
2023-08-26,Saturday,wikipedia,0
2023-08-27,Sunday,wikipedia,0
2023-08-28,Monday,wikipedia,0
2023-08-29,Tuesday,wikipedia,0
2023-08-30,Wednesday,wikipedia,1
2007-05-22,Tuesday,youtube,1
2007-05-23,Wednesday,youtube,1
2007-05-24,Thursday,youtube,1
2007-05-25,Friday,youtube,2
2007-06-06,Wednesday,youtube,2
2007-06-17,Sunday,youtube,1
2007-06-18,Monday,youtube,0
2007-06-19,Tuesday,youtube,2
2007-06-20,Wednesday,youtube,0
2007-06-21,Thursday,youtube,2
2007-06-22,Friday,youtube,2
2007-06-23,Saturday,youtube,0
2007-06-24,Sunday,youtube,1
2007-09-14,Friday,youtube,1
2007-09-15,Saturday,youtube,1
2007-09-16,Sunday,youtube,0
2007-09-17,Monday,youtube,1
2007-09-18,Tuesday,youtube,1
2007-09-19,Wednesday,youtube,1
2007-09-20,Thursday,youtube,1
2007-09-21,Friday,youtube,1
2008-01-29,Tuesday,youtube,0
2008-01-30,Wednesday,youtube,0
2008-01-31,Thursday,youtube,0
2008-02-01,Friday,youtube,1
2008-02-02,Saturday,youtube,1
2008-02-03,Sunday,youtube,1
2008-02-04,Monday,youtube,1
2008-02-05,Tuesday,youtube,1
2008-02-06,Wednesday,youtube,1
2008-02-07,Thursday,youtube,1
2008-02-08,Friday,youtube,1
2008-02-09,Saturday,youtube,1
2008-02-10,Sunday,youtube,1
2008-02-11,Monday,youtube,1
2008-02-12,Tuesday,youtube,1
2008-03-11,Tuesday,youtube,0
2008-03-12,Wednesday,youtube,1
2008-03-13,Thursday,youtube,1
2008-03-14,Friday,youtube,1
2008-03-15,Saturday,youtube,1
2008-03-16,Sunday,youtube,1
2008-03-17,Monday,youtube,0
2008-03-18,Tuesday,youtube,1
